mcg,gvh,alm,mit,erl,pox,vac,nuc,class
0.2746698380360602,0.08133912099374865,0.27303819959738035,0.23457724756694176,0.11379062514240355,0.019071582967561656,0.25876578962806623,0.5579640118650598,NUC
0.4432945779277498,0.45553429315943345,0.14625744849692854,0.10833264820083398,0.05781834498823354,0.01675817858831065,0.12331164436422598,0.3876293619367864,NUC
0.13272443189522465,0.3740042746314323,0.3476789846198167,0.07666118057179941,0.012728851358238565,0.04416794024054259,0.13172152814805813,0.29467516034285024,ME2
0.4006430877209991,0.34039059318099796,0.2599751168823962,0.148839215636671,0.17589555615878724,0.0038381852437136014,0.10664018581133268,0.31880696692948457,MIT
0.32259603850098684,0.1467751624799286,0.44532722228754024,0.40803709744276895,0.09456223472851041,0.07489704798693152,0.06985683980333639,0.2631801742372077,NUC
0.2923618255131976,0.26731000106425495,0.35970428552452166,0.12057374136103052,0.044627349622559404,0.10301324662017401,0.054476951394359485,0.4107636590125588,MIT
0.11357697325263676,0.16045474274024674,0.27904217217482896,0.10305088745997439,0.19240157905839161,0.011130139099263327,0.16372774548922697,0.7285387707376024,CYT
0.34155895722546276,0.30505491860505535,0.26273064012485137,0.1495482213803843,0.01913646319926964,0.07485597369923638,0.02193680814255507,0.5732207993000298,NUC
0.16999587395941756,0.10389755243693713,0.4451534803117551,0.06268306380204004,0.003956184686033952,0.042720023896234575,0.034950445309730176,0.5489742138396907,CYT
0.8014732049023443,0.5856177790771253,0.21243612906855674,0.15494510017569083,0.09524276088069263,0.009296330977918703,0.10285218710104277,0.5945234374447357,CYT
0.13177062408757453,0.28277292831949336,0.5562018398456392,0.401837331040234,0.10592542125679769,0.05429317167949827,0.05553167844247651,0.5543669864941584,NUC
0.12549965919150205,0.21349160042160203,0.2581919715789676,0.07695153480785637,0.07233836312792848,0.00881656018118209,0.1676945493420141,0.3094881200501331,CYT
0.3370138954716539,0.3559589768372399,0.2636256238227466,0.08228713607858944,0.03366576048975591,0.009926257996728586,0.017101653559307286,0.44013226201143285,CYT
0.03439862200520179,0.5734595733853664,0.2864676067417132,0.21878187700365423,0.27857600598359405,0.09541948107817882,0.0914552560857315,0.5443337456201089,CYT
0.15937752033309405,0.1639735907199302,0.20329698865585896,0.2898380365519988,0.30407382180463044,0.012910697014430072,0.013382808237895847,0.2811415854088329,MIT
0.2615158445906097,0.41380820189462775,0.16515046457625215,0.36878992397838317,0.019390583590548616,0.00795936558795839,0.031083845951590663,0.37122553800678365,CYT
0.2491194021961276,0.2933154218576188,0.08269686717283058,0.03286715516530437,0.043222825129158426,0.10477659661165371,0.14016187607459013,0.4935047786596696,CYT
0.0685869246308145,0.24207956740808184,0.39019184210621594,0.13254484489230142,0.008628998055087435,0.04599384397875566,0.00921422035097921,0.3231139353582015,MIT
0.45950640724990544,0.027126752195815736,0.4483090968690791,0.29586931899777125,0.0454511272312688,0.03292457470458532,0.12733588232704296,0.3031993186129844,CYT
0.5414781386117564,0.3306799193500325,0.4893492636182796,0.05634491104768503,0.23289866240788717,0.014189372205006332,0.07184313849913762,0.24364922262340907,ME3
0.26059606181093153,0.40271808547001314,0.49928278847005386,0.3561467250713795,0.24302125409864234,0.021644969540735384,0.08232615225835964,0.124324828512593,MIT
0.06753590748378506,0.49027942323195844,0.1607725180846999,0.2860932054680975,0.04343803465801605,0.022593089187464915,0.13477457012252192,0.09933184885744502,CYT
0.04676883497272682,0.4097408355054224,0.2106227178221112,0.05299272958745088,0.1141858169484201,0.05031250781458162,0.18685673826789734,0.41472862763834234,NUC
0.12713147658095109,0.23165967049274275,0.3020277091137591,0.1325918079207327,0.17182138044271558,0.00566071560902884,0.07943435422480036,0.35243357480797766,VAC
0.3265987258278122,0.13816533619505017,0.22675163942699936,0.14168873894187076,0.031229297926977883,0.010873836006600917,0.09742850713232366,0.1162897172856018,NUC
0.11912486541113898,0.031426297406720205,0.41856935367737835,0.20485646996767606,0.1005621719814788,0.06930394727246014,0.0506868580676356,0.32763001229288424,CYT
0.10776704550146234,0.42131836858830984,0.4637501831342299,0.15869097106662042,0.015877233129956647,0.18171531876465596,0.11694585981700756,0.42005526794031695,MIT
0.32460102630740867,0.33242093563212066,0.16953183446491255,0.09813728079248299,0.059825787180013135,0.041972111901260295,0.1057781986693781,0.38906668160780966,CYT
0.21935449118475614,0.26139806288100587,0.0662213401321283,0.38375617795206196,0.2612268503674813,0.03590889247826255,0.1607122899569613,0.32738707163842773,CYT
0.30479223202169464,0.13597794871736024,0.4763069752548515,0.1260537189166875,0.06270157660288476,0.06943610565798283,0.199502353916965,0.3763494039750018,MIT
0.403730071467841,0.05855693160632409,0.43016825563048383,0.18061577097956355,0.2332995631177614,0.0240743407893223,0.08100003963543125,0.5980392349055965,CYT
0.18412892169781056,0.6014318584295841,0.15195265476850714,0.24814315339572746,0.03620522482424449,0.012981489738821527,0.17654401447465437,0.4518055539243008,NUC
0.23447365948588197,0.542582950337692,0.19439915341776273,0.1334943032084671,0.07249568873948797,0.04753441625867939,0.05719742646334711,0.3047797394451574,CYT
0.175068748991844,0.6298113016787912,0.0918010731666439,0.24075405919591863,0.0879358404074454,0.01320865416097959,0.012220532731033712,0.2766137281990509,MIT
0.2673316734797696,0.5844102972718348,0.3938187092508182,0.13917516584209488,0.029784667699576908,0.006427103186060685,0.02204359966236539,0.4260498451733578,CYT
0.238699744225137,0.2623930633446406,0.3170459062912672,0.43922939849586806,0.07530867654760504,0.015609739580033626,0.2328433315567014,0.5768570082754161,CYT
0.32579561073076047,0.13723390477446187,0.48944422631471773,0.11538891959329305,0.004507291868288707,0.012714500588734638,0.004230307263471361,0.280424325064033,CYT
0.4434878606676832,0.21205340635920894,0.4345313717029546,0.1274420799247897,0.09028343050132724,0.0014556948868912573,0.11147574303037328,0.7668389389796629,CYT
0.3855671372233749,0.14378316666901567,0.2799394482338329,0.2893201300520993,0.0339249912272098,0.01463254945601084,0.41951991102391223,0.22444175999963747,CYT
0.09615258168656671,0.16497031625303862,0.13628576261837125,0.37024842381230444,0.002037954038247994,0.00986656813636625,0.08985099366336405,0.18964269667522154,CYT
0.2089847738799713,0.35072344799765787,0.09213016245577114,0.18684123996972166,0.21955063177638642,0.0816786445690741,0.13188085905834868,0.40560293157493954,ME3
0.16619623428044838,0.1236767140023194,0.1315589550816916,0.49036766985789426,0.10127354988002757,0.013321135198238295,0.013437488473591054,0.2062144063147378,NUC
0.22721487350505115,0.3001301290644164,0.2097743244097105,0.04401413238641202,0.15266225058532684,0.003566237482992895,0.022315699215462628,0.7495978553251061,CYT
0.47592049646427265,0.08817666749276759,0.24627789523853055,0.14899453805251597,0.016655435207589237,0.002453922437871052,0.077868744728241,0.20420030049889562,NUC
0.11588479103164939,0.2813573235923288,0.21958656486829056,0.13193604242817217,0.12959535059541902,0.09688654635581084,0.0436655425799865,0.6034086073744559,POX
0.1718540724955221,0.2627604540410931,0.4685740575132518,0.2110205623696581,0.1802808608429085,0.009954363573669212,0.1051476962329531,0.3049301036812317,NUC
0.24093580883068486,0.5717220352780182,0.3755643598422645,0.0931995328454415,0.001914115734419591,0.021080046310334718,0.11169924545366845,0.3118465292721,NUC
0.19658545353951162,0.09787928660380361,0.5297709800759048,0.20443069391290927,0.07309535314606704,0.014210267345904238,0.026237930755862972,0.4969870122025294,CYT
0.15450740124203077,0.18090841061389792,0.22175632002026618,0.06639953956909542,0.07624791417296149,0.020225125673030045,0.11515666245973287,0.48573737240986264,NUC
0.3024753876496196,0.19189297244548909,0.3645073597969251,0.14687326087072913,0.1122498477445611,0.03183812359376773,0.11453212587875798,0.29910256668392937,CYT
0.2628503990216566,0.4378854504808222,0.5323138728746238,0.17513613609699044,0.029866808339140412,0.007193263687711796,0.1751950497633309,0.3437473682436866,NUC
0.17838548982713634,0.27657048229760856,0.5277672035772283,0.20688280488688468,0.03294948189119012,0.16087597032499534,0.07477568229738699,0.15831764075239976,CYT
0.07140336869412171,0.3600801505110385,0.05365548608309111,0.16569536828479592,0.025042639893756026,0.050335608628782454,0.04528210600928013,0.40352375727528317,NUC
0.36804793518398216,0.29820374710933634,0.18309185648090293,0.13073030395854773,0.02576492613155482,0.0029882068053198774,0.14725471745152782,0.7246653878582948,CYT
0.16500239921085022,0.11032125402614003,0.08700710375954304,0.09894959391031576,0.044643856946381295,0.003844330879055819,0.0187696498939458,0.6203346677885061,CYT
0.6463769483914986,0.1518890752929192,0.3184432729298974,0.23381447673410616,0.016129404814069652,0.0036559245552455232,0.026348587588908904,0.5161638934045923,NUC
0.5031230845032987,0.390328238498523,0.3804091604839348,0.1113159479856979,0.11679409231651146,0.05756074659068089,0.12293392922415931,0.3643190527713924,CYT
0.40864698504559716,0.33110688613123673,0.227610802019191,0.26143568666073497,0.02893660270762673,0.01959191471833169,0.2679803530181973,0.29075395841507046,CYT
0.3784719386186747,0.2008776114080248,0.43791811988507073,0.14000908514225852,0.04855560265904026,0.0229350386677114,0.04640185302948061,0.16538658519878485,CYT
0.4808171104256128,0.04897961730116127,0.2514320399268663,0.07198191070475939,0.04334911149450384,0.037769544873939964,0.15252283487619797,0.3835080161432093,NUC
0.45015277145501226,0.12330677773666152,0.17787128274868913,0.047196177861847564,0.00739256124084428,0.023635001714872254,0.026823228190762938,0.4290884708501649,NUC
0.31485465592718676,0.3349205797884951,0.2887007618792893,0.08732333422352624,0.1705421026024461,0.005513728692340891,0.16974809471240893,0.2697783753699388,CYT
0.3458306244455384,0.1397202806821597,0.10823683730854966,0.44626886988780345,0.12371594612456563,0.07878301968610701,0.008346333803110742,0.4376364020220518,NUC
0.5386521682270735,0.5791007161606667,0.3849521890847224,0.05780206144348395,0.010834808225517639,0.03233700335461331,0.00014429364601423205,0.39851739011633974,NUC
0.30617217969438143,0.7419448036885942,0.42071874521359626,0.07663181036197839,0.10690609822773883,0.0049356351532247,0.0853494402681817,0.4435095479817936,NUC
0.14558813424442504,0.229838746712316,0.0788673468862949,0.17485551736977717,0.165358941446515,0.19013448357242219,0.04601368927356509,0.345966697574585,CYT
0.4518857472364912,0.4154026027994106,0.2470645976083856,0.09838316091234668,0.11725068318716028,0.0015639401184296576,0.06459097874907663,0.2871067809196008,CYT
0.35993742481792457,0.3325062048861093,0.15926575732712875,0.14839877914472974,0.04351361795093725,0.1346067799693671,0.03242709153287848,0.4321024511956188,CYT
0.06190643377169209,0.426517797894386,0.23927781289346522,0.24954967441089196,0.1989622273803045,0.00958362886959001,0.10793886988009434,0.4838056086820441,NUC
0.2328545928203029,0.6609010846342681,0.3678466310315138,0.3646257484202708,0.11744778894100327,0.010652504763777845,0.325222027258266,0.598251918840671,MIT
0.19208246644942936,0.2930990674380786,0.2439988469278273,0.13478410592007165,0.08786638753897352,0.04470001517508438,0.1445147655866995,0.37808727486832705,NUC
0.5199092769591175,0.013338125594690553,0.7099473613995595,0.4940700502139956,0.01425483587355131,0.10906877447033929,0.0320919540557193,0.414561289448552,CYT
0.22019437403991562,0.33712256543589203,0.252714055636888,0.3520873786119375,0.005058972887615448,0.2299949628181234,0.15701163646797356,0.2399755275426009,CYT
0.13772023575141254,0.5170278545537692,0.3777887030336769,0.08432925672408666,0.049884963553202245,0.02553152129740198,0.10644470831474183,0.42936735620826666,CYT
0.47197128618272305,0.057227944692269175,0.26036883115310655,0.3732674925891989,0.22980347797301473,0.2054816801789797,0.09859191776202396,0.17385474454130895,CYT
0.1588460545173127,0.6068938944826024,0.29581100266764626,0.09350553442522204,0.05521421891856904,0.07800683135270937,0.11179477197211715,0.2823775627211033,CYT
0.059689475270839516,0.6435601389477845,0.22655825279403807,0.05534262392957859,0.11781609072248263,0.1819788518154189,0.05534382656683881,0.32653781169971563,CYT
0.34081565965226834,0.44023672812312487,0.45496618553044443,0.08654741029673399,0.09754545221271158,0.10209246139900222,0.40900460306214753,0.7800990122313515,MIT
0.30664861826340883,0.07909472550479474,0.32078012971521225,0.1399824990129524,0.02157785447504225,0.00023421560084679573,0.15169966847031513,0.5263853823368068,CYT
0.2789555071166884,0.26411880581258146,0.46526431828627185,0.026487668579664277,0.059480667020320455,0.020968374779361188,0.034358903980601034,0.2784018715799962,NUC
0.3288097857207583,0.1450596760975019,0.14839961643483646,0.08471705612936963,0.004932491905882657,0.0305562710229902,0.1501251820377519,0.4900021860521005,NUC
0.40649018963913885,0.34464245759930123,0.20749474845932675,0.03455459765340143,0.11773867734367273,0.09872070056117109,0.31166860538301483,0.16824698479088201,NUC
0.32345967824352123,0.12057825936537216,0.31672051095104514,0.49982440161876296,0.023536913400841037,0.14780693149599686,0.07815097056206968,0.583031052084165,MIT
0.18134288505174043,0.5177780423520806,0.41019271495248644,0.1399455550996909,0.001601804253010107,0.009205073461055353,0.10740582412305164,0.367394289440981,CYT
0.11034442080402906,0.2290506178869762,0.25979682901431966,0.22646637588969282,0.03185343172411133,0.012154419250092212,0.0852562770930489,0.29448103529057135,CYT
0.06261134174457317,0.21150460958675008,0.5630605337004168,0.1162569821606997,0.010064879348718414,0.10129773074811665,0.04810783528994871,0.23255494798933551,NUC
0.3893738659278771,0.19627872082327022,0.15694540331121717,0.17409842687371715,0.026781566700700202,0.052404780413685785,0.011056226118259805,0.6615836815547295,CYT
0.22081199239815466,0.18236175387586814,0.31055993563162226,0.05250991537501653,0.09836784228331431,0.009325112969821024,0.24120573102419426,0.20880297444621548,EXC
0.17057746068742893,0.2522517475269617,0.5144492283076851,0.09541456351496824,0.032484973118414744,0.018295096432179917,0.028864118753500055,0.4331160886317473,CYT
0.06763603384706811,0.04065240918944571,0.5750005120495603,0.20359287441227625,0.08747930833474048,0.12877051306085913,0.006111009701711455,0.34964490869077747,CYT
0.20636937130196562,0.3578187963663263,0.26056717577668104,0.04868215888316027,0.025668190961876,0.008650509801382461,0.138802253648497,0.23060182546529603,NUC
0.35879012288277545,0.15550326169247852,0.10777013583379211,0.10785664728688217,0.16600928673964782,0.10523331726051564,0.2313770499114771,0.38713471487938583,CYT
0.316899984774653,0.4235698184514463,0.28745302035777415,0.190638421829146,0.011596749706230477,0.10003655318840941,0.28320793297484737,0.43805809442366556,CYT
0.1365637082251592,0.44685219369483503,0.14881587272078722,0.05785261321914943,0.23918880451777202,0.07560191466880173,0.05104769139784322,0.4195198799324965,ME3
0.21708374305025172,0.4449458737235301,0.2833447818732873,0.344840724301581,0.07308074944292352,0.0023115859708564735,0.07575412813183297,0.3402509166737057,CYT
0.1363792431986001,0.3495493880605239,0.310335770018917,0.14925970018442997,0.08586225684048969,0.009800859928426489,0.056939201245416106,0.2814191003493417,NUC
0.06373493040686784,0.3159843982220047,0.20179590550159118,0.24949272106480744,0.1473824096859293,0.02771356627285103,0.19594934083467302,0.06174549224328828,CYT
0.5785716282335199,0.49764687439639277,0.35465583027136455,0.14637504511748084,0.0391299549844093,0.009310305328986093,0.18188072316925707,0.3637274736908112,CYT
0.16737543318713216,0.35301906041150677,0.3665650211103605,0.1984225284073707,0.09096107065019719,0.060791386236076196,0.04764662083213221,0.33810182714782444,CYT
0.485750585203021,0.348523207774895,0.34165586302414785,0.11170746155433571,0.047287790931718206,0.10879952366054332,0.06380096756135417,0.28572091074215905,CYT
0.2231288814404552,0.39836736091044056,0.3635419905683842,0.07687947161436266,0.012623995670500678,0.05429885021385985,0.10044989768610878,0.36318617460365293,CYT
0.37344884728495387,0.5924717736409679,0.27926250934994895,0.06366329536371386,0.0381832883711861,0.06797226612442148,0.05735553672678083,0.06632035003549831,EXC
0.38660756941930585,0.6535663036221161,0.27254794616433026,0.23692944937171184,0.07098987638934576,0.015576416568437368,0.3686868562915467,0.35517797437844845,NUC
0.29103929254547434,0.06796828775507222,0.2522802199238972,0.14552944758732675,0.05642327746268403,0.020244744749701605,0.10034795507581973,0.6970764768711551,MIT
0.3584957567261279,0.44717098881103223,0.301685102147979,0.11287489345495272,0.011020642693492622,0.20964803538097537,0.06968723006688558,0.38391526733398323,CYT
0.36884852544610003,0.11589173380314252,0.17593981337602113,0.04741450445661618,0.14898243392481514,0.03613189090501763,0.029456156898472266,0.2102429067748741,CYT
0.43385584819172346,0.28143334907335055,0.3812233098253091,0.15515889640046668,0.09213235193804391,0.018649975443377216,0.06683232794137203,0.29631606265850446,NUC
0.05932432661715326,0.11956740938013885,0.3190692038655495,0.1376829757778762,0.16719713361747612,0.0442896148206533,0.09608276833968998,0.17731267361008313,NUC
0.15373830274583952,0.19888562321116215,0.2248878185356664,0.2137038675436894,0.0522806357807785,0.045298260778534015,0.05511299737780934,0.0523915540395999,CYT
0.690927168796683,0.07044139226118197,0.1724308143934397,0.2134788316823412,0.0129561461101756,0.0532062451856486,0.030048317560694666,0.3434631619294788,CYT
0.04927096831835294,0.4551597928900048,0.11128885471535747,0.322790193841175,0.1729596323407241,0.07534164336447811,0.10830562655998185,0.5175058698450159,CYT
0.18591584017139418,0.379625712051158,0.2683525309146628,0.03336476505685715,0.14037196095789103,0.02812487485936617,0.03214105341669679,0.25464147346564375,CYT
0.2715695031402613,0.6618131445009781,0.24644194291531604,0.20215627945342124,0.11126871784571754,0.07018320017281895,0.13848154963075612,0.2585985183392253,MIT
0.3219105263709601,0.44064618606645983,0.5103678465858786,0.13201114154144852,0.09425287283810617,0.010406889557486173,0.0295393961477857,0.2410180721934898,CYT
0.48209428949031524,0.06948792611562547,0.17741075357582534,0.12326519885945982,0.16790170276319016,0.016303302571468822,0.1074510645488703,0.1800192880604209,CYT
0.319706275524256,0.5095985612755747,0.214192126367919,0.10486319663376999,0.041994259834526676,0.07085171306461023,0.08379913756724243,0.22221034350822985,NUC
0.4916099383257625,0.1493362462553793,0.0925504141106623,0.05455637780400187,0.23491841450397666,0.07372102918791097,0.19143320368500674,0.18286531250081411,CYT
0.18417297086710416,0.314720980619649,0.33765043386687876,0.09359008002518479,0.16197939107782533,0.0240279675647608,0.0057597217354736635,0.2112212461391092,MIT
0.029392249773945323,0.10387418789996018,0.21799716175022715,0.1689766202639296,0.19984859192372556,0.025254709405510004,0.06774042153431419,0.4724768477431291,MIT
0.43832440071116074,0.5929483893002673,0.3484272202743506,0.24796292235376585,0.108445980410625,0.03497925892158236,0.061968353191124,0.3615546617470253,CYT
0.22019917819165558,0.14932316516690733,0.27279576773377195,0.2531168841074453,0.024722836564462072,0.0225566012576484,0.2862676849018389,0.3283625814056087,NUC
0.1272898020531447,0.17296957661999926,0.3878593819495586,0.06817867876209785,0.13966284201440016,0.08396560785700338,0.020161983321089108,0.3438593012646421,CYT
0.5623099425360222,0.5397535652724146,0.43318022406926016,0.1622803707906304,0.08068638429188704,0.009015006821255911,0.10658360800102319,0.2656255222160516,CYT
0.1351692568264888,0.20638116668271503,0.2046214443011692,0.1876959351331347,0.16987068195778224,0.023986552608434245,0.0591467093069152,0.605432451058264,NUC
0.18926525270317185,0.5549298642100525,0.3122148568110278,0.15967561883809311,0.01068687006842035,0.035229670010920706,0.095374958586438,0.3415731786011519,NUC
0.2788522124309327,0.26469616515204925,0.20599110157410483,0.022027687033274086,0.14515084248186746,0.08497927531775959,0.026556988033960952,0.21808414788547362,NUC
